Price,Close,High,Low,Open,Volume
Ticker,SIEGY,SIEGY,SIEGY,SIEGY,SIEGY
Date,,,,,
2023-04-10,75.10752868652344,75.64220116672566,72.91049049619009,72.91049049619009,133200
2023-04-11,76.0116195678711,76.30325708168073,75.92412312194112,76.11855554798623,103500
2023-04-12,77.33373260498047,77.57676758184485,77.08097415232663,77.36289561550997,523000
2023-04-13,77.70314025878906,77.80035276261277,77.04208484921375,77.48926830027372,84900
2023-04-14,78.07255554199219,78.257264502405,77.68370550278068,77.93645654490034,91900
2023-04-17,78.25726318359375,78.2767027184911,77.7128672044007,77.8684057340963,225600
2023-04-18,78.58778381347656,78.68500373429724,78.09199781811652,78.48085525088335,69800
2023-04-19,78.01422882080078,78.22810079055516,77.82951986204218,77.85868287303795,67000
2023-04-20,77.5184326171875,78.10171506680622,77.22679510079752,77.22679510079752,68900
2023-04-21,77.57676696777344,77.87812796331134,77.03236358045609,77.03236358045609,262800
2023-04-24,78.32530975341797,78.34474928758873,77.81980027975304,78.04338829849071,105300
2023-04-25,77.9267349243164,78.77249185776533,77.91701144897833,78.44196786465622,121300
2023-04-26,77.65453338623047,78.44197175724223,77.51843439209784,78.20865283858153,82400
2023-04-27,79.2682876586914,79.297450668748,78.50029625423306,79.17107515288983,134900
2023-04-28,79.87101745605469,79.90989652509631,78.88915408388057,78.88915408388057,123200
2023-05-01,79.84185028076172,80.01683576593094,78.55862586180046,78.55862586180046,64600
2023-05-02,79.13218688964844,79.2002363838648,78.38363503642967,79.15162642363657,75100
2023-05-03,79.99739074707031,80.68760916435926,79.8807312926744,80.17237622024487,76100
2023-05-04,79.4724349975586,80.03627790663454,79.2585630377823,79.83212942234952,95100
2023-05-05,80.64872741699219,80.81398942446519,79.68631096641755,79.91962247207584,75600
2023-05-08,80.02655792236328,80.67788988875967,79.94878494871742,80.60984039102928,101600
2023-05-09,80.24042510986328,80.37652409721377,79.48215720409952,79.62797966678606,71500
2023-05-10,79.66686248779297,79.74463546046837,78.70444605566121,79.71547244992482,171000
2023-05-11,79.04469299316406,79.10302643068647,77.92673804025542,78.29614853264934,69000
2023-05-12,79.12246704101562,79.22940302494857,78.77249607847855,78.84054557581416,92300
2023-05-15,79.81268310546875,79.81268310546875,79.19051417217936,79.56964813412638,184400
2023-05-16,78.84054565429688,79.50160109343174,78.7238936112277,79.44327507189715,93600
2023-05-17,81.34866333007812,81.38754981428296,80.11404897813783,80.60011890544067,156800
2023-05-18,82.78743743896484,82.78743743896484,82.07777204859963,82.1944315066544,146700
2023-05-19,83.80818176269531,84.4206272433259,83.66235929106736,83.72069272982195,137800
2023-05-22,82.78743743896484,83.06935148312924,82.77771396325056,82.97213897650302,79100
2023-05-23,80.83343505859375,81.4847670187256,80.59040008091718,80.87232154504267,88800
2023-05-24,79.44327545166016,80.06544440713313,78.94748201572922,80.06544440713313,103800
2023-05-25,80.4931869506836,80.54178949573966,79.78352155794741,80.41541397838724,112200
2023-05-26,81.77641296386719,81.89306500780891,81.0667475569193,81.07647103286078,72900
2023-05-30,81.62086486816406,82.60272824092189,81.3097803977745,82.60272824092189,83100
2023-05-31,79.81268310546875,80.40568902889125,78.7627702492284,80.30847652372205,134000
2023-06-01,82.42774200439453,82.42774200439453,80.75566021012015,81.06674467764758,244100
2023-06-02,82.7777099609375,83.12768090134183,82.66105050852323,82.91380894700157,202300
2023-06-05,82.38885498046875,82.77771241654668,81.86389855428938,82.76798894101408,105500
2023-06-06,82.4569091796875,82.53468215470777,81.99027874640498,81.99027874640498,85300
2023-06-07,82.14582061767578,83.04018753548374,82.1263810833055,82.44718160986702,119600
2023-06-08,83.15684509277344,83.36099357477266,82.5055131620847,82.65132820862802,88300
2023-06-09,82.7291030883789,82.86520207952117,82.43746557171924,82.86520207952117,91100
2023-06-12,84.45951080322266,84.45951080322266,83.4873709151784,83.66235639169992,88400
2023-06-13,86.20936584472656,86.3260253017277,85.7038563647325,86.08299032893774,129900
2023-06-14,86.39407348632812,86.76348396930076,85.76218108329601,86.53988853431821,70600
2023-06-15,88.32862854003906,88.54250049657995,87.25927617417322,87.29816265871143,216300
2023-06-16,87.39537811279297,88.79525451924661,87.20094568353635,88.74665197456156,150800
2023-06-20,85.7621841430664,86.28714058507575,85.55803565175815,86.17048112568293,141200
2023-06-21,85.47053527832031,85.76218020499101,84.8872528418175,84.8872528418175,91100
2023-06-22,84.6344985961914,85.51914947860719,84.55673303981688,84.99419303467458,230900
2023-06-23,82.90409088134766,83.26378532046662,81.88334841926243,81.88334841926243,151600
2023-06-26,82.37913513183594,83.16657351419285,82.2235966006601,82.8360420830808,142000
2023-06-27,84.18731689453125,84.44979883043266,83.38043896837374,83.41932545579762,65000
2023-06-28,81.33894348144531,84.54700811141623,79.81268413833718,84.15815066886843,127500
2023-06-29,79.49187469482422,79.83212958616947,79.2294001907302,79.61825762595429,123700
2023-06-30,81.08618927001953,81.26116732462721,80.77509739470312,81.01813235966516,74400
2023-07-03,79.04469299316406,79.0641399446178,78.5294600322224,78.70444551111191,70400
2023-07-05,76.6921157836914,77.39205769533767,76.60462675315503,77.35317120948635,143000
2023-07-06,75.38945007324219,76.14771798703899,74.99086916546567,76.14771798703899,93200
2023-07-07,75.88523864746094,76.54629407985288,75.57415417438466,75.79774961605146,135400
2023-07-10,77.1490249633789,77.26568442432306,76.24493453736903,76.26437407244022,88200
2023-07-11,78.36419677734375,78.36419677734375,77.67397834853749,77.85867988336477,107100
2023-07-12,80.56123352050781,80.8723179815529,80.25986511801764,80.53206309432727,75000
2023-07-13,82.26248168945312,82.30136817579589,81.21256880871523,81.21256880871523,63600
2023-07-14,81.99027252197266,82.3985769014124,81.77640798216149,82.30136439843668,70500
2023-07-17,82.10693359375,82.19443003993946,81.40699169158914,81.52365114756219,85500
2023-07-18,82.14582061767578,82.16526015204606,81.30977971981743,81.39727616658057,92800
2023-07-19,80.59040069580078,81.30978215849721,80.36680525122324,81.17368316330705,661500
2023-07-20,81.46532440185547,82.2138688413706,81.20284248246543,81.88334484431782,311100
2023-07-21,81.81529998779297,82.08749798122894,81.4361585919768,81.73752701342868,422700
2023-07-24,81.10562896728516,81.46532338621587,80.97925345531205,81.13479197644523,74300
2023-07-25,81.56253814697266,81.65002717687486,80.6195612682201,80.6195612682201,57300
2023-07-26,81.39727783203125,81.75696485153155,80.5223504306919,80.5223504306919,72100
2023-07-27,82.22359466552734,83.53598204944979,82.20414771406365,83.03047256397672,56800
2023-07-28,82.55411529541016,82.89436276371941,81.95139332778763,81.9999958707812,69300
2023-07-31,82.94297790527344,83.62347288440472,82.75826894657823,83.54570732738901,60900
2023-08-01,80.41541290283203,80.5612353697276,80.02655546339011,80.50290193286612,103100
2023-08-02,78.41281127929688,79.0252567726752,78.24754185236439,78.85027128644722,221800
2023-08-03,77.84896087646484,78.2378182993751,77.32400446806176,77.60592591425073,87400
2023-08-04,78.88915252685547,79.9779444426629,78.69472010129081,78.99608850670637,67500
2023-08-07,79.5793685913086,79.5793685913086,78.74332772825413,78.81137722097537,86800
2023-08-08,78.04338836669922,78.07255137640017,77.18790794250371,77.78091386255198,85200
2023-08-09,78.0336685180664,78.67528442866333,77.85868303488897,78.52946195654229,109400
2023-08-10,73.86318969726562,75.38944897812769,73.86318969726562,74.91309510743551,306400
2023-08-11,73.29934692382812,73.60070790702524,73.0077019991068,73.24101348878074,207200
2023-08-14,73.34795379638672,73.71737171175195,72.44386337658918,72.8230047678427,247100
2023-08-15,72.609130859375,73.62015723641434,72.4341453822559,73.5521077406924,106500
2023-08-16,72.54108428955078,73.1826927869738,72.44386436302204,72.44386436302204,235900
2023-08-17,71.3161849975586,72.42442391103809,71.24813549995332,72.36609788933043,215800
2023-08-18,70.99537658691406,71.23841156491491,70.50930663091236,70.62596609041479,216100
2023-08-21,71.79252624511719,71.8508596794097,71.18008081133412,71.2384068287882,156600
2023-08-22,71.96751403808594,72.2883219781188,71.90918801874857,72.0452870084282,117300
2023-08-23,72.502197265625,72.56052328763924,71.74392931208385,71.99668035203823,237800
2023-08-24,70.84955596923828,72.22027684108579,70.84955596923828,72.00640486815874,252800
2023-08-25,71.79252624511719,72.68689312465898,71.38422928926181,72.04528468214889,207500
2023-08-28,72.609130859375,72.71606684077216,72.23971295387982,72.23971295387982,80100
2023-08-29,74.36870574951172,74.41731571346929,72.4924753600727,72.4924753600727,161100
2023-08-30,73.35767364501953,74.28121097092826,73.23129813207646,73.86319053046904,105500
2023-08-31,73.04659271240234,73.56182568131162,72.98826669081683,73.41600321050888,101000
2023-09-01,72.1522216796875,73.4451694750303,71.95778925735857,73.32851002163295,85300
2023-09-05,71.86058044433594,72.24943789212135,71.6369924182256,72.10361542209695,82100
2023-09-06,71.3259048461914,71.90918728412228,71.27729488601442,71.7536413450268,283300
2023-09-07,70.97593688964844,71.18008538068126,70.75234144699024,71.00509990024757,103900
2023-09-08,71.17036437988281,71.50089581745829,70.83011688299568,70.83011688299568,110600
2023-09-11,71.57865905761719,71.75364453846815,71.0342630802315,71.248135047587,89400
2023-09-12,70.71345520019531,71.21897210842293,70.71345520019531,70.79122817328248,96500
2023-09-13,69.82881164550781,70.70373904950652,69.63437921304202,70.47042013054758,126600
2023-09-14,70.73290252685547,70.86900152206002,70.20794608099263,70.23710909184517,93100
2023-09-15,71.41339874267578,72.21055319278702,71.32590970859924,71.88974523416151,81900
2023-09-18,71.30645751953125,71.41339349788609,70.96621005060156,71.0342595443875,72900
2023-09-19,70.032958984375,70.19822098662186,69.70242756304248,70.13017149058852,123400
2023-09-20,70.06211853027344,71.27729333995407,70.05239505508122,70.9467693518034,94700
2023-09-21,68.86638641357422,69.7899237614044,68.74973437326975,69.68298777989943,96200
2023-09-22,68.67195892333984,69.58577276255045,68.53585993667085,69.12886584294515,96200
2023-09-25,68.22477722167969,68.35115273628932,67.56372180518562,67.9720187756217,90500
2023-09-26,66.40687561035156,67.51511452661451,66.39715955126853,67.33041298513002,121000
2023-09-27,68.71084594726562,68.83722145963975,67.97201757323263,68.5844704348915,173500
2023-09-28,69.78019714355469,69.94545913777011,68.54558279928158,68.69140525993454,240800
2023-09-29,69.45938873291016,70.83010946999049,69.4010627157879,70.80094646142936,102500
2023-10-02,68.36087799072266,69.03165690020757,68.07895652756,68.95388392757533,109300
2023-10-03,67.73870849609375,68.38031697302897,67.48595004550045,68.03035343268901,114600
2023-10-04,68.39976501464844,68.70112601491836,67.80675907313484,68.62335304167485,108200
2023-10-05,68.08867645263672,68.08867645263672,67.349848084837,67.70954250187444,99800
2023-10-06,69.5760498046875,69.75103527696876,67.74842952951313,68.11784000795645,109300
2023-10-09,68.54558563232422,68.63307466222892,67.90396974566805,67.9234166968727,105500
2023-10-10,70.35376739501953,70.596802370579,69.85797396816332,69.90658393001075,558300
2023-10-11,71.39395904541016,71.51061109058088,70.9078890789612,70.99537811283925,173500
2023-10-12,69.64410400390625,70.54819443563629,69.46911851980241,70.54819443563629,148700
2023-10-13,68.00118255615234,69.27469085957388,67.7873180098132,69.10942144094808,116500
2023-10-16,68.7497329711914,68.91499496947826,68.4094854991777,68.59418703150592,126700
2023-10-17,68.78861999511719,69.16775395502302,67.96230258036958,67.96230258036958,214400
2023-10-18,66.56241607666016,66.92210307092766,66.14439564850296,66.61101861859011,156500
2023-10-19,66.1638412475586,67.0873786309547,66.04718920276179,66.59158519005106,200300
2023-10-20,65.36668395996094,66.08607281684777,65.20142195912426,65.8624773793097,271500
2023-10-23,65.92080688476562,66.29994086759723,65.42502085604067,65.57083591340735,176000
2023-10-24,65.75553894042969,65.75553894042969,65.30835549890777,65.44445448472581,153600
2023-10-25,64.880615234375,65.76526610870836,64.68619021995656,65.6000041047688,88800
2023-10-26,61.90586853027344,62.42110148559883,61.54617780910775,62.04196752161076,229000
2023-10-27,62.5766487121582,63.121044688677685,62.33361373452073,62.93633573228475,116700
2023-10-30,64.09318542480469,64.16123492274616,63.36408048250075,63.79182442204088,166300
2023-10-31,64.34593963623047,64.57925112565985,63.95708220928916,64.22928018309652,242600
2023-11-01,64.64730072021484,64.70562673845377,64.02513180287113,64.20011727442646,149700
2023-11-02,66.40687561035156,66.63047105552415,65.83331661721503,65.92080564999627,276900
2023-11-03,66.49436950683594,67.21375094382529,66.4652064970286,66.9221060120746,106700
2023-11-06,67.01932525634766,67.59288422166323,66.90266580145901,67.47623218361322,114000
2023-11-07,66.82489776611328,67.01933020528524,66.47492679244293,66.66935923161489,196300
2023-11-08,67.67066192626953,67.77759791318974,67.1457054677992,67.1457054677992,155200
2023-11-09,68.31226348876953,69.3330132904243,68.31226348876953,68.8275038355874,209800
2023-11-10,68.33171081542969,68.46780980082151,67.50539342788262,68.04978936944993,105000
2023-11-13,69.17747497558594,69.17747497558594,68.23449813862425,68.4289231410162,100500
2023-11-14,72.1036148071289,72.22027426552123,71.38423335580676,71.4522828523259,105000
2023-11-15,73.05631256103516,73.5812689797576,72.9785395915566,73.2118510831537,110700
2023-11-16,77.49899291992188,78.189211349151,77.15874544309607,77.92673684326788,165800
2023-11-17,78.67528533935547,78.71417182682714,77.77119490194677,78.34475390426586,87400
2023-11-20,78.50029754638672,78.72389298856572,78.19893654838965,78.19893654838965,97000
2023-11-21,78.47113037109375,79.19051178789304,78.1892089228041,78.96692377441958,93100
2023-11-22,78.98636627197266,79.32661375100724,78.84054380471818,79.05441576777957,103600
2023-11-24,80.31819915771484,80.31819915771484,79.95850473383507,79.96822820930173,51200
2023-11-27,80.05571746826172,80.10432742889617,79.65714397504614,79.99739144897131,68900
2023-11-28,80.658447265625,81.10563072170908,80.28902936337042,80.37652580958182,143200
2023-11-29,81.58197784423828,81.86389930255065,81.22229083147049,81.45560232851429,88600
2023-11-30,81.65975189208984,81.79585088522956,81.17368194035122,81.27089444733117,121000
2023-12-01,82.57356262207031,82.70966161001373,81.34866431374097,81.34866431374097,74600
2023-12-04,82.78743743896484,82.97213897650302,82.32080702358459,82.63189149489182,146600
2023-12-05,83.16657257080078,84.29425101376067,83.10823913253739,83.54570654373754,149700
2023-12-06,83.8567886352539,85.0525165414927,83.7887391399138,84.19703611195443,103700
2023-12-07,84.88725280761719,84.9844653108554,84.33313338063698,84.70254385967759,87900
2023-12-08,84.79976654052734,85.20806351752363,84.45951164285829,84.45951164285829,385500
2023-12-11,85.94689178466797,86.03438081524492,85.20806338682785,85.20806338682785,245200
2023-12-12,85.82051086425781,86.17048182845159,85.6066388953795,85.95660985957328,143100
2023-12-13,86.71487426757812,86.90930669354302,84.9553034594182,85.50942289395047,242800
2023-12-14,88.46472930908203,88.91191276501938,87.91060987272067,88.41611934822068,160200
2023-12-15,88.01754760742188,88.6980425720115,87.91061162486652,88.6980425720115,92100
2023-12-18,86.78292846679688,87.4925938805707,86.52045394856435,87.23983542153411,61900
2023-12-19,89.67018127441406,89.81600374111517,88.91191334777477,88.9896863189272,116800
2023-12-20,89.06745910644531,90.33123650929228,88.84386366905277,90.10764848873848,201600
2023-12-21,90.39928436279297,90.39928436279297,89.34937894082411,89.34937894082411,80500
2023-12-22,89.81600189208984,90.25346186634852,89.58269040027446,90.25346186634852,92800
2023-12-26,90.62287902832031,90.87563746889289,89.88405065725199,89.88405065725199,75800
2023-12-27,90.9825668334961,91.27421176110421,90.53538338351196,90.53538338351196,62300
2023-12-28,90.47705841064453,91.15755336047854,90.47705841064453,90.7589798661011,121200
2023-12-29,90.93396759033203,91.44920055321195,90.73953515925733,90.992293611235,53400
2024-01-02,88.8730239868164,89.75767481716623,88.85358445307662,89.45630641791068,119200
2024-01-03,86.00521850585938,86.26769301656776,85.52887202954622,85.71357356788216,131400
2024-01-04,85.87883758544922,86.62738948261986,85.20806607931388,85.87883758544922,461600
2024-01-05,85.31500244140625,85.74273896769661,84.46923803117461,84.56645054092974,111400
2024-01-08,85.88855743408203,85.97605388056732,85.27611197603991,85.63579898703853,84800
2024-01-09,84.68310546875,84.79976492431356,84.16787251947859,84.51784346933061,85300
2024-01-10,85.82051086425781,85.97605681138349,84.67338546314244,84.67338546314244,60500
2024-01-11,86.15103912353516,86.219088618689,85.05251630868769,85.74273473577341,153600
2024-01-12,86.83153533935547,87.29816575351795,86.5010113343211,86.74404630867184,93800
2024-01-16,84.9455795288086,85.37332344680102,84.5372825617278,84.8289274906933,95000
2024-01-17,84.05121612548828,84.21647813092736,83.1762887189889,83.1762887189889,105200
2024-01-18,85.00391387939453,85.00391387939453,84.06093700467625,84.06093700467625,67800
2024-01-19,85.82051086425781,85.82051086425781,84.52756299192187,84.68310893904754,148200
2024-01-22,86.31629943847656,86.55933440454385,85.94688896011618,86.10242748164319,94200
2024-01-23,85.60663604736328,86.19964197158318,85.18861559941874,86.1899259128403,63300
2024-01-24,88.28002166748047,88.94107709407133,88.25085865726656,88.43556761107305,75600
2024-01-25,88.28974151611328,88.41611702746148,87.72589861901174,87.72589861901174,69700
2024-01-26,88.51334381103516,88.75637879413318,88.32863485049216,88.58139330962905,79500
2024-01-29,88.600830078125,88.70776606069596,87.40510215205167,87.80367565512984,73400
2024-01-30,89.24244689941406,89.40770890443324,88.87302898603129,89.19383693707246,122100
2024-01-31,87.00652313232422,89.1646749486694,86.93847363436915,89.11606498577049,173800
2024-02-01,88.5425033569336,88.6494393386586,86.91903151341968,87.10373304989474,116100
2024-02-02,87.73562622070312,87.73562622070312,87.02596082830662,87.657853248444,116200
2024-02-05,86.11215209960938,86.42323656362969,85.60663521005222,86.34546359341495,124300
2024-02-06,87.83283996582031,87.97866243665216,86.12187163619372,86.12187163619372,111000
2024-02-07,88.45500946044922,88.77581741487529,87.59952899881873,88.6105554081124,103800
2024-02-08,89.2229995727539,90.58399692737062,88.85358907776262,89.94238102798488,79500
2024-02-09,89.75,89.98999786376953,88.12999725341797,89.0,133100
2024-02-12,89.04000091552734,90.0,88.68000030517578,89.0999984741211,87300
2024-02-13,87.44999694824219,88.20999908447266,86.94000244140625,87.9800033569336,101300
2024-02-14,88.83000183105469,88.83000183105469,87.41000366210938,87.41000366210938,306700
2024-02-15,90.0999984741211,90.19999694824219,89.47000122070312,89.83999633789062,314600
2024-02-16,90.70999908447266,91.25,90.27999877929688,90.5,88600
2024-02-20,91.0999984741211,91.58000183105469,90.94000244140625,91.37000274658203,94900
2024-02-21,91.83999633789062,91.87000274658203,91.20999908447266,91.52999877929688,90900
2024-02-22,93.2300033569336,93.3499984741211,92.69999694824219,92.75,164400
2024-02-23,94.76000213623047,94.9000015258789,94.37000274658203,94.37000274658203,84100
2024-02-26,94.93000030517578,95.11000061035156,94.33999633789062,94.55000305175781,792000
2024-02-27,95.83000183105469,95.98999786376953,95.23999786376953,95.30999755859375,111800
2024-02-28,97.25,97.66999816894531,96.93000030517578,96.94999694824219,95300
2024-02-29,98.86000061035156,99.18000030517578,98.54000091552734,98.98999786376953,187300
2024-03-01,98.12000274658203,98.44999694824219,97.80000305175781,98.44999694824219,122300
2024-03-04,97.30000305175781,100.08999633789062,97.22000122070312,98.41000366210938,139700
2024-03-05,96.81999969482422,97.88999938964844,96.31999969482422,97.44000244140625,159900
2024-03-06,98.0999984741211,98.33000183105469,97.4800033569336,97.80999755859375,76500
2024-03-07,99.58000183105469,99.63999938964844,98.62999725341797,98.80999755859375,222900
2024-03-08,99.3499984741211,100.0,98.9000015258789,99.56999969482422,71600
2024-03-11,98.5199966430664,98.86000061035156,97.88999938964844,98.30999755859375,91400
2024-03-12,99.9000015258789,100.0,98.18000030517578,98.9800033569336,85700
2024-03-13,100.63999938964844,101.69000244140625,100.2300033569336,100.3499984741211,142000
2024-03-14,99.7699966430664,101.23999786376953,99.38999938964844,101.23999786376953,95500
2024-03-15,100.79000091552734,101.48999786376953,100.5199966430664,100.97000122070312,120200
2024-03-18,99.76000213623047,101.97000122070312,99.47000122070312,101.97000122070312,89000
2024-03-19,94.18000030517578,94.37999725341797,92.83000183105469,93.9800033569336,230000
2024-03-20,97.01000213623047,97.01000213623047,94.58000183105469,95.7699966430664,140300
2024-03-21,95.0199966430664,95.13999938964844,94.29000091552734,94.66000366210938,103700
2024-03-22,94.81999969482422,95.12999725341797,94.25,94.45999908447266,78100
2024-03-25,94.33999633789062,95.16000366210938,94.2300033569336,94.41999816894531,93100
2024-03-26,94.62999725341797,95.54000091552734,94.51000213623047,95.20999908447266,158000
2024-03-27,96.23999786376953,96.23999786376953,94.88999938964844,95.22000122070312,231900
2024-03-28,95.43000030517578,95.80000305175781,95.30000305175781,95.62000274658203,79900
2024-04-01,95.4000015258789,96.0199966430664,94.88999938964844,95.5,67000
2024-04-02,94.62000274658203,94.80000305175781,94.23999786376953,94.68000030517578,62700
2024-04-03,95.37999725341797,95.83999633789062,94.58000183105469,94.58000183105469,81400
2024-04-04,93.80000305175781,95.98999786376953,93.80000305175781,95.77999877929688,111900
2024-04-05,93.66000366210938,93.83000183105469,93.0199966430664,93.31999969482422,109100
